OutageID,Date,ServiceType,ServiceProvider,OutageType,Duration,AffectedAreas,Description
9507,2022-09-12,Pay TV,Glo,Network,17.680563418852593,Paigehaven,Service boy give economic participant determine season.
2520,2022-03-04,Telecom,Etisalat,Network,19.87794848611748,East Kyle,Natural maybe size federal success degree.
4556,2021-11-03,Pay TV,Airtel,Network,8.972932482889396,Lake Sarahchester,Democrat lead economy investment attorney.
9684,2022-08-21,Telecom,Etisalat,Downtime,7.7697808682851885,South David,Car light ability treatment evidence.
3735,2023-08-11,Pay TV,Glo,Service,12.521193222997724,East Adamfurt,How company indicate best hair role real pick.
5833,2023-08-07,Pay TV,MTN,Network,10.384379679701786,New Theodore,Career everyone several town eye.
5396,2023-07-24,Telecom,Glo,Downtime,19.016596754706832,Jameshaven,Hope sense world whatever less above foreign.
1305,2022-05-06,Pay TV,MTN,Downtime,14.73270831982489,Lake Christopher,Someone source short.
7431,2022-02-09,Telecom,Etisalat,Downtime,16.66705336684178,Christyton,Perform skill although several source.
917,2022-08-12,Telecom,MTN,Downtime,12.322636197761517,Yolandatown,Notice away nation some during bit.
8746,2021-11-06,Pay TV,MTN,Network,20.201644352148172,Erinfort,Condition wall step feel it.
4087,2022-01-27,Telecom,MTN,Network,2.2619320923380193,New Caitlynport,Media glass court rest buy people.
4945,2022-12-07,Telecom,MTN,Service,13.959946030214383,Ericberg,What including around quickly.
5593,2022-11-03,Telecom,Etisalat,Network,9.440029455047563,Port Joe,Miss somebody kind significant walk why see law.
7758,2021-11-01,Telecom,Glo,Downtime,0.42295513189451583,North Lindsey,See rather several often whole personal.
3386,2023-08-25,Pay TV,Etisalat,Downtime,23.537708884348195,East Holly,Final course top.
337,2022-12-01,Telecom,Etisalat,Downtime,9.980835715116699,New Alexis,Find goal base happy.
8443,2023-07-27,Telecom,Glo,Network,18.6197889405623,Lindachester,Painting officer such.
411,2023-04-08,Pay TV,Airtel,Network,10.737553894907805,Wellsstad,Win others tonight road hair what.
7654,2022-09-30,Pay TV,Airtel,Downtime,22.668458250828458,Lake Alexisfurt,President heart deep color door once.
8766,2022-01-05,Pay TV,Airtel,Service,20.513293120588102,New Micheletown,Kid economic list oil just will east professor.
6294,2022-04-10,Telecom,Etisalat,Service,18.760306681186584,Lake Valerie,Quality open campaign including.
5355,2021-11-29,Pay TV,Etisalat,Network,21.344428544051237,Davidside,Everything arm especially might.
4891,2023-03-01,Telecom,Airtel,Downtime,10.872020907554333,Davidfort,Fight source step development.
3644,2023-09-16,Pay TV,MTN,Downtime,3.4799592059197475,Jamesmouth,Environmental page often family customer data if.
4957,2023-05-26,Pay TV,Glo,Downtime,5.333454914716303,West Danielle,Court series short reason beat.
640,2023-04-22,Telecom,MTN,Network,0.42845875872702643,Lake Brianaborough,Country identify fund Mr.
596,2022-07-01,Telecom,Glo,Downtime,11.353225980631168,New Monica,Big address number else yes weight result.
5152,2021-11-13,Telecom,MTN,Network,9.166130040875434,West Michaelville,Direction indeed piece imagine.
2080,2023-05-05,Telecom,Airtel,Network,1.8516751451763067,North Pamelastad,Official form quite why feel wide federal.
2690,2023-06-08,Telecom,Airtel,Downtime,7.14056726846477,West Keith,Fast street message major.
3133,2022-08-06,Telecom,Airtel,Network,18.464646241236437,Robertshire,Stage run behind rule general skin guy human.
4971,2022-11-12,Telecom,Glo,Network,1.130049198213366,Jimenezland,Eat research word financial so strong.
7189,2022-09-25,Pay TV,Glo,Downtime,6.825733350523832,Port Caroline,Begin collection without everyone couple.
557,2021-12-01,Telecom,Etisalat,Network,16.048394473245608,East Lindsay,Meet enough threat finally former soldier.
7111,2023-01-12,Pay TV,Glo,Downtime,6.70167361803215,Lake Codyburgh,Ever might share thing remain guy.
7006,2022-08-28,Telecom,Airtel,Network,9.606402164072321,Santosfort,Machine close season generation effort.
8387,2023-01-09,Telecom,Etisalat,Network,4.741211655705603,Joshualand,Then fund big by field.
8671,2023-02-26,Telecom,Etisalat,Network,6.452811759752598,Parksmouth,Respond standard life nor traditional.
6077,2023-05-02,Pay TV,Etisalat,Downtime,20.95406788796425,Hannahbury,Attorney reality inside arm cultural home individual exist.
4723,2022-04-16,Telecom,Glo,Service,10.405616856028267,Gardnerside,Old hospital item operation attack.
745,2021-12-29,Pay TV,MTN,Network,16.671509751617855,Taylorbury,Right life attack cost yet song.
8924,2022-01-27,Telecom,Glo,Service,22.729713848893095,Kevinborough,Very sing four character suggest position although key.
868,2023-03-07,Telecom,Glo,Network,6.391088892477318,North Nathan,Voice study church research fine enter support market.
958,2023-08-02,Pay TV,Etisalat,Downtime,8.204778855068417,Townsendchester,Thousand above investment American capital soldier couple.
5612,2022-02-24,Pay TV,MTN,Downtime,2.8751691013407625,Lake Christopher,Article because stuff here charge hard by.
5821,2022-09-22,Telecom,Glo,Service,10.81553506655058,Stephanieshire,Every relationship how fear many art.
9858,2022-05-19,Pay TV,Glo,Downtime,2.0433148538712684,North Samuel,Magazine training news likely decision worry morning.
9733,2022-08-06,Telecom,Etisalat,Downtime,17.073171199477354,Roberttown,Organization understand across leg Republican.
4535,2023-05-18,Telecom,Glo,Downtime,14.094650775062831,Lake Charleshaven,See family toward fund.
6489,2022-09-13,Telecom,MTN,Downtime,13.34280152000968,Hectorside,Lead evening not.
6948,2022-11-17,Telecom,Etisalat,Service,14.547444319086619,Munozstad,Many develop morning cut player.
6887,2022-05-20,Pay TV,MTN,Downtime,1.136796702826391,North Scott,Away must name.
5999,2022-04-25,Telecom,Airtel,Network,19.610098358668246,Lake John,Process culture member recently get star common impact.
3404,2022-10-13,Telecom,MTN,Network,15.059269169295472,Christopherborough,Century role two represent head indeed single suffer.
1267,2023-05-25,Pay TV,Glo,Service,15.483053699365362,New Meganberg,Choose note usually weight place.
3843,2022-07-23,Telecom,MTN,Network,4.871610986742187,North Charlesstad,Quickly they focus mean.
2004,2022-10-02,Telecom,Glo,Downtime,16.987040101380792,Ariasland,Discover wait decide state back.
3684,2023-05-28,Pay TV,Airtel,Downtime,12.575014640453775,Port Patricia,Nice question firm knowledge option person.
7276,2022-06-02,Telecom,Airtel,Service,21.669533392577492,Amberstad,Garden capital effort what.
7369,2022-03-25,Telecom,MTN,Network,3.3028910036124737,Lake Richardville,Especially capital toward subject while yeah.
5369,2022-12-21,Pay TV,Glo,Network,16.845267888068552,Mariaberg,Huge gas green detail.
2713,2023-09-19,Pay TV,Airtel,Service,10.220632638341156,Port Jordan,Present people none order.
1939,2022-06-04,Pay TV,MTN,Network,12.63475045011967,Port Abigail,With sure out best.
6755,2023-05-03,Telecom,Etisalat,Network,2.8744231972532646,Port Jeffburgh,Audience feeling traditional.
8914,2022-09-04,Telecom,MTN,Service,10.503046504735831,Hughesshire,Task discuss tell growth experience course.
5074,2023-05-09,Telecom,Airtel,Network,4.635122895039255,South Amanda,All game involve be.
8758,2022-09-21,Pay TV,Glo,Network,0.4830575831877266,New Pamelaville,Dinner risk majority parent card focus.
3360,2021-09-24,Telecom,Etisalat,Network,23.350437217428155,Lake Christian,Product left eight material.
3004,2023-07-29,Telecom,Etisalat,Service,16.41307284797317,North Cherylmouth,New activity issue kind.
4151,2022-06-23,Telecom,Airtel,Network,10.737203261962373,West Justin,Word character reality say story simple.
6208,2021-12-11,Pay TV,Airtel,Service,5.356179953205408,Stephenmouth,Line fall approach actually second.
599,2022-01-23,Pay TV,Etisalat,Downtime,20.09929847364025,Brownview,At chair democratic pick cost number generation.
1891,2022-01-19,Pay TV,Airtel,Network,8.505446749439994,South Zachary,Pay size director remain agreement.
2150,2022-04-26,Telecom,Airtel,Network,20.981246250422846,West Ronaldmouth,White heart size same.
3508,2022-09-07,Telecom,Glo,Downtime,14.758302000803944,New Stacyton,Lose something live big financial occur yes.
345,2023-04-08,Telecom,MTN,Downtime,20.42774084025256,Jessicastad,Like gas measure available.
3383,2021-12-08,Pay TV,Etisalat,Service,11.559162507796351,Christopherborough,Attorney full coach at pay.
3614,2023-03-11,Pay TV,Glo,Network,6.811685596538313,East Sarah,Interest painting anyone against general.
6262,2021-11-15,Pay TV,Airtel,Network,4.718982742626087,Johnsonmouth,Wear know with care cold interesting fight.
6954,2023-01-01,Telecom,Airtel,Service,18.030052954148037,Robertbury,Her current national.
2893,2023-08-15,Pay TV,Airtel,Downtime,20.658010150105568,Haleyshire,Writer return poor court.
9988,2022-04-29,Pay TV,Glo,Downtime,0.22607978494793632,Katieside,Statement maybe traditional from.
7298,2022-04-06,Pay TV,Etisalat,Service,12.933468008620293,Leonardmouth,Enjoy apply art only major decision.
917,2023-08-14,Pay TV,Etisalat,Network,4.941468956382471,Rodriguezchester,Military official lawyer environment road.
9824,2022-07-25,Telecom,Airtel,Network,15.167902704672601,Joshuabury,Process significant pull chair sort student.
6432,2023-04-30,Pay TV,Airtel,Downtime,5.590902636022199,Michaelport,Set ahead despite section.
2814,2022-11-16,Telecom,Etisalat,Service,0.8436211329302998,Bradleyland,Behind reveal everybody perform according go.
4026,2023-03-18,Pay TV,Etisalat,Network,6.064608110712446,Baxterberg,Mrs while country nature.
4898,2022-05-07,Telecom,Etisalat,Service,14.829460382406808,Smallborough,About garden make break be consumer.
3289,2023-02-28,Pay TV,Glo,Service,3.492641651668945,Bartonchester,Recently talk sound answer research street without.
7532,2022-09-08,Pay TV,Airtel,Network,12.094777734933842,Collinsborough,Star fish fly movement.
6890,2023-07-25,Telecom,Airtel,Service,19.726621821861198,Leefort,Argue growth others employee education.
5175,2022-09-27,Pay TV,Airtel,Service,10.83833407385061,East James,All floor glass adult share end.
4767,2023-05-05,Telecom,Airtel,Network,0.7558892378407261,Amybury,Tough fill where order much ok.
1458,2023-06-24,Telecom,MTN,Downtime,7.915025142055247,South Paul,Main total happen nation concern defense audience.
496,2022-03-04,Telecom,Etisalat,Service,21.802379670697796,New Sarahton,Treat several would better star blue.
8083,2023-04-12,Telecom,Etisalat,Downtime,21.012733417754458,West Josephborough,Section either car address pick structure to.
7695,2021-10-09,Telecom,Etisalat,Service,2.949285533158874,Mcmahonbury,Away anything should model after coach collection would.
6566,2023-08-10,Telecom,Etisalat,Network,2.347268855720928,East Lindaview,Teach or seat impact it.
7991,2023-08-05,Pay TV,MTN,Downtime,21.04394287179731,West Michelleshire,Remain watch those institution beautiful easy.
6291,2022-06-13,Pay TV,Etisalat,Network,5.244976414348305,Port Justin,Air imagine fire number man nearly generation marriage.
5867,2021-12-02,Telecom,MTN,Downtime,11.430425341770977,West Brandi,Beyond my magazine wait next know three night.
5763,2023-08-18,Telecom,Etisalat,Network,20.199898184480443,Lake Kayla,Include often action not soon wind.
2114,2021-10-21,Telecom,Etisalat,Downtime,8.986616990650292,Port Bradleybury,Decision off also provide someone.
95,2023-03-02,Pay TV,Glo,Service,6.291573987719679,Judyborough,Beat score key box analysis agent hand allow.
4692,2023-03-15,Pay TV,Etisalat,Network,19.993508687613364,Lawrencemouth,Need end top scene finish.
8016,2021-10-22,Pay TV,MTN,Downtime,15.21737994578397,Robinsonville,Phone during apply close.
6990,2023-04-10,Pay TV,Etisalat,Service,20.873365044766533,North Rebeccaville,Product there trip.
791,2021-11-28,Telecom,Glo,Downtime,19.01597107538498,East Kaylatown,Hard black century while area seem middle.
757,2023-06-02,Telecom,MTN,Downtime,19.729517588759965,Pageside,Wear up value.
1480,2022-05-11,Pay TV,Etisalat,Service,5.316946991085033,Mcfarlandstad,Share first moment cell design yeah standard.
3453,2023-04-26,Pay TV,Airtel,Downtime,9.59157198989227,New Christopherville,Force our store quite form together service.
4452,2023-07-22,Telecom,MTN,Network,19.257849128307388,Serranochester,Member from consumer should election him future realize.
2170,2022-03-19,Telecom,Airtel,Network,9.740250422647387,Nicholashaven,Reality physical read by least game training.
1236,2022-08-06,Telecom,Etisalat,Service,16.10240839916972,Villanuevashire,Friend if bank deep whole.
7769,2021-12-27,Telecom,Glo,Service,23.061364976845223,Lake Kevin,Official boy know.
5791,2023-06-27,Telecom,Etisalat,Downtime,1.5187854184216603,Montgomerychester,Voice project out case assume suffer process.
5400,2022-11-23,Pay TV,Glo,Downtime,18.78258989188822,West Cynthia,Pm them head direction ability.
409,2022-07-05,Telecom,MTN,Network,13.029397266549244,Lake Haileyville,Animal manager customer drive.
3617,2021-11-20,Telecom,Etisalat,Downtime,5.238638273286804,Garzaport,Mrs crime system letter goal stop.
1448,2021-09-27,Telecom,Airtel,Service,9.311533129512512,West Kristiestad,Must party everything car rise fight thousand.
4173,2023-03-21,Telecom,MTN,Downtime,9.173473846512062,Nicolebury,Reduce may speak way poor issue.
3910,2023-04-12,Pay TV,Etisalat,Downtime,16.964827907276355,New Jeremyfort,Relationship Mrs vote book.
2212,2022-10-16,Pay TV,Etisalat,Service,16.85956764138055,Atkinstown,Black middle yet tax attack service career.
9336,2022-05-14,Telecom,Airtel,Downtime,7.158725066868016,Wangstad,Worker almost benefit doctor production see man.
329,2023-07-07,Pay TV,Etisalat,Downtime,17.157852093367477,East Kellifurt,Instead but gas bank doctor put hope.
2465,2023-07-18,Telecom,Airtel,Service,9.375643878260924,Mariaburgh,Someone major born wind issue focus fill.
2247,2022-03-06,Pay TV,Glo,Service,22.98505762710609,Scottburgh,Phone boy same true outside subject western.
8284,2022-04-04,Telecom,Etisalat,Network,15.434307877299176,Murphymouth,These thought health thus customer as.
3127,2023-03-25,Telecom,Glo,Service,17.912465816666383,Pattersonshire,Tv community cup.
7892,2022-10-18,Pay TV,Glo,Network,19.020244476924244,East Carlatown,Eat exactly it common financial hold.
2047,2023-03-05,Pay TV,Airtel,Service,15.100219768521043,East Davidfurt,Most interesting enter gas operation.
7332,2021-11-29,Telecom,Glo,Network,18.9959277070338,South Michaelchester,Purpose kid involve pretty capital many partner.
8413,2022-06-23,Pay TV,Etisalat,Network,6.042965348338318,Jasonfurt,Perform seem light international window.
1475,2021-12-18,Pay TV,Airtel,Network,0.3368893887519592,Chrisbury,Talk month accept doctor.
2652,2022-07-15,Pay TV,MTN,Service,9.429234966261815,New Melanieside,Parent anyone focus him.
2845,2022-12-13,Telecom,MTN,Service,23.230183707261563,Sherrychester,Language animal fight wear reality.
16,2022-04-04,Telecom,Airtel,Service,22.067318143401444,Kristinaport,Heart simply parent.
1762,2023-05-16,Pay TV,Etisalat,Service,17.037890093328194,East Bernardside,Pick food keep.
6438,2022-09-19,Pay TV,Glo,Service,12.739321989396052,Sarahmouth,List must pretty.
2581,2022-06-26,Telecom,Airtel,Network,4.2682920244748965,New Lisaville,Four safe politics world between born.
4311,2022-05-23,Pay TV,Glo,Downtime,8.9374993362369,Dianatown,Will apply understand market successful significant whose.
6445,2022-01-13,Pay TV,Etisalat,Network,17.67532199726397,North Danaland,Per you bank management.
7925,2022-12-16,Pay TV,Airtel,Network,12.567206190427953,East Charleston,Exactly hour value before while cost.
4644,2021-12-18,Telecom,Etisalat,Service,7.355002396437674,Michaelchester,Senior no down education true.
7271,2022-07-08,Telecom,MTN,Network,20.174016585107648,New David,Vote you lawyer red money main order.
7294,2023-02-26,Pay TV,Etisalat,Service,13.75950593148684,Heatherhaven,Up nor government Republican factor.
3026,2022-04-29,Pay TV,MTN,Network,22.5886016237762,Lake Bradley,Skin city stock project maybe weight shoulder officer.
6548,2021-10-09,Pay TV,MTN,Network,12.365780427706085,Madisonburgh,Plan allow eat if.
5613,2023-01-27,Telecom,Airtel,Network,23.939308267456504,Serranohaven,Marriage fact very western main continue agree.
2011,2022-06-29,Pay TV,Glo,Downtime,1.7561312985540798,West Jonathanside,Loss spring century suffer building themselves.
9027,2022-03-08,Telecom,Glo,Network,16.363924868736618,Williamsfort,Modern example where window notice.
9826,2023-02-04,Telecom,Etisalat,Service,15.119684232527776,Mckenziechester,Form hair industry share reveal might seven.
6580,2022-09-27,Pay TV,Airtel,Downtime,6.69862410182386,North Josestad,Possible then body decision entire soldier give.
180,2022-10-02,Pay TV,MTN,Service,6.432404324984642,West Rachael,Indeed represent probably choose expert officer church resource.
6678,2022-09-11,Telecom,Airtel,Service,13.060392814017984,Derrickfurt,Spend return mission piece car.
8037,2022-05-07,Telecom,Airtel,Network,7.829720246514804,New Jenniferville,Player value crime it.
2651,2023-08-14,Telecom,Etisalat,Downtime,22.00139026848205,Richardborough,Notice deep play grow case within single none.
4054,2023-08-18,Telecom,Etisalat,Downtime,5.443831462313488,East Charles,Number relationship science interview lay expect.
1851,2023-07-12,Pay TV,Airtel,Downtime,1.7590175246863355,North Jennifer,House difference enter design film later same.
7777,2021-10-23,Pay TV,Etisalat,Network,15.598930978470566,Melendezberg,Check year laugh way history officer course.
4623,2023-06-26,Telecom,Airtel,Downtime,0.29568353235250566,West Larryborough,Song seek within raise why ball account enter.
8535,2022-01-19,Pay TV,Etisalat,Service,9.855776415450523,Lake Christopher,Country a example sense policy avoid you owner.
2727,2022-06-21,Telecom,MTN,Service,23.11166033749395,East Thomasmouth,Much long fire never oil decide whatever.
1998,2022-08-01,Pay TV,Airtel,Downtime,10.899676891465042,Phillipside,Car from interesting argue listen then network spring.
5804,2022-04-17,Pay TV,MTN,Service,10.72854488390334,Port Anthonyport,Society reduce well program.
8665,2022-06-09,Pay TV,Airtel,Network,1.6093660817446969,Bradleyborough,Behind near history skin rich modern same.
3300,2023-05-09,Telecom,Airtel,Network,11.055149732586814,Garciaburgh,Challenge suggest memory full know only.
5241,2023-07-31,Pay TV,Glo,Downtime,14.205167877256923,Mathewstad,Hear fine level final agent board quality unit.
4077,2022-04-26,Pay TV,Airtel,Service,20.14831075089526,Maddoxbury,Can investment think that financial role.
3955,2022-06-06,Pay TV,Airtel,Network,6.4667882648275725,Ebonyland,Democrat seven plant consider purpose only.
8338,2022-09-09,Telecom,MTN,Downtime,22.046445581512017,Rodneybury,Within their son allow lot.
1752,2023-05-25,Telecom,Glo,Network,5.393687138866032,Christopherborough,Manage statement discuss claim yes surface.
9324,2022-08-25,Pay TV,MTN,Network,13.828186440770647,Mooneyton,Action hundred administration after exist operation professor.
5929,2022-08-30,Telecom,Glo,Network,20.066438072680313,Lake Collin,Lead enjoy million base work sure when.
8608,2023-01-28,Pay TV,Glo,Network,23.101240294999865,West Iantown,Argue hospital doctor condition.
8354,2023-06-01,Pay TV,Airtel,Service,22.653142753937274,Amyshire,Clear me choice go again avoid smile.
4697,2023-07-29,Telecom,Etisalat,Downtime,23.35719226169046,Davidbury,Believe heavy thousand visit.
738,2022-04-24,Pay TV,Airtel,Network,0.10916429464059102,West Kevinport,Happen actually article grow last recently answer.
6281,2022-06-29,Telecom,Glo,Network,9.49517224950404,Lake Lanceberg,Professor old through result.
3835,2022-07-20,Telecom,Airtel,Downtime,8.694905701477982,Lake Cynthia,Sit approach oil fire official oil.
2300,2021-12-04,Pay TV,Etisalat,Service,11.683873057865686,Bakerport,Model result run billion.
8909,2023-04-25,Pay TV,MTN,Network,6.470493065872595,Austinchester,Culture red yeah capital.
3768,2023-06-08,Pay TV,Airtel,Downtime,13.079004424099232,New Cory,Everybody send wait poor onto.
6836,2023-02-17,Telecom,Etisalat,Service,5.373124293914086,Shirleyville,Which choice away citizen safe choice against better.
9487,2023-09-11,Telecom,Glo,Network,1.7009671651672007,Dannyton,Add sense drop firm be one.
3047,2023-02-11,Pay TV,MTN,Network,4.5029881147109,West Kevin,Sell ago strong news recent be company.
3024,2022-05-12,Pay TV,MTN,Downtime,10.7099358310759,Lake Jeffreyside,According occur return event style.
475,2021-11-16,Telecom,Glo,Downtime,10.923500877198455,North Thomasfurt,Democratic performance accept many rate.
747,2023-08-16,Pay TV,Etisalat,Downtime,7.172001126511462,Port Ronaldland,Might not tend figure many evidence.
2205,2022-01-03,Pay TV,MTN,Downtime,14.399324149567045,New Anthonybury,Her maintain while growth hear western.
9192,2021-09-22,Pay TV,MTN,Network,4.863381300617922,Marychester,Lay scene trouble name buy interesting recent wish.
2890,2022-03-11,Pay TV,Glo,Downtime,11.209392385285515,Figueroaville,People fly organization.
4481,2023-07-26,Telecom,Glo,Service,21.385672142059118,Bradleymouth,Worry modern take chance worry.
1154,2023-07-07,Pay TV,Airtel,Network,20.22567885384977,Lake Monicaville,Professor wide itself.
3961,2023-02-16,Telecom,Etisalat,Network,15.870830050391929,South Tamaraview,Increase accept apply cost player within set.
1071,2023-08-08,Telecom,MTN,Network,9.512886191778028,East Leslie,Knowledge anything heavy agreement.
8388,2022-07-22,Pay TV,MTN,Network,7.431084147093947,East Melissaview,Design court present consumer.
6943,2022-05-03,Pay TV,MTN,Downtime,21.440360443053898,West Kellyside,Get goal see hope career.
1464,2022-05-16,Telecom,Airtel,Downtime,14.935882028741577,Josebury,Police high life against make real democratic.
1085,2022-01-02,Telecom,Airtel,Downtime,5.222248566099282,Port Brentmouth,All institution successful face seven trial.
2758,2022-09-03,Pay TV,Etisalat,Service,5.941580324384038,North Craig,Red choice court value painting.
159,2021-09-26,Telecom,MTN,Service,14.990051068124727,Christinehaven,Heart every in church science especially.
9292,2023-02-25,Pay TV,Airtel,Service,2.488025545776768,North Derrickberg,Within argue cold eye medical.
4991,2022-11-04,Pay TV,Airtel,Downtime,1.9676762474651857,Mayview,Drive early especially big dream pull structure.
563,2023-08-03,Telecom,Etisalat,Downtime,15.363336903826992,West Tiffany,Appear unit in discuss view.
1670,2023-07-28,Pay TV,Airtel,Service,19.70084990855477,Kevinmouth,Always admit moment factor wonder.
2946,2023-06-03,Pay TV,MTN,Service,12.065741879205115,Lake Frankville,Possible question glass television pay.
2757,2022-05-16,Telecom,Etisalat,Downtime,10.557225675821318,Donaldton,Many war player institution forget.
3632,2023-03-24,Telecom,Airtel,Service,8.563748143051189,South Melissa,Position plant campaign social drug college short remember.
410,2022-02-07,Pay TV,MTN,Service,0.493731229947859,North Adam,Team cell few.
291,2021-11-02,Pay TV,Airtel,Downtime,17.088677623692973,Michelleport,Sort environment light clear.
6355,2023-03-26,Pay TV,Etisalat,Network,3.654304397424499,Mosston,Themselves maintain claim model miss.
6604,2023-04-26,Pay TV,MTN,Service,11.865609331832198,New Jasonville,No subject environmental try individual.
2198,2022-06-02,Pay TV,MTN,Downtime,21.35365670569995,Susanbury,None decide top daughter.
2357,2023-03-12,Telecom,Etisalat,Service,0.4421737135240271,East Ashley,Final energy message.
7627,2022-12-11,Telecom,Glo,Network,6.351120613576302,West Nicolestad,Central century provide Mrs lose.
4592,2022-11-24,Telecom,MTN,Service,6.474861637926875,Port Charles,Sing this month she industry.
8649,2022-12-03,Pay TV,Etisalat,Network,8.823937497958122,Dunnfort,Light mention bring current very hard.
6041,2023-08-29,Telecom,Etisalat,Downtime,19.9574208183845,Tateland,Other teach put should teacher.
9080,2021-09-29,Telecom,Etisalat,Network,23.40618028712343,Whitefurt,Just television industry agree finally place.
930,2023-01-04,Pay TV,Airtel,Network,15.593427716381745,Jonesside,Decade church in member skin property event.
5365,2023-06-18,Pay TV,MTN,Network,8.706248152404449,Johnborough,Sit degree card can.
8750,2023-02-10,Telecom,Glo,Service,11.444164716472706,Port Ashley,Several author most moment service.
1156,2023-03-22,Pay TV,Etisalat,Service,18.174382782451964,Michellemouth,Know family apply.
1132,2022-06-23,Telecom,Glo,Downtime,22.749158760761325,Berryshire,I could quickly.
6508,2022-02-09,Telecom,Etisalat,Network,22.55434447604711,East Raystad,Look image discuss billion.
4193,2022-03-05,Telecom,Glo,Network,17.229457841366944,North Andrewburgh,Land although change more.
3959,2023-04-16,Telecom,Etisalat,Service,10.385320323272232,East Christopherbury,Onto data health surface Congress mother.
4252,2022-03-25,Pay TV,Etisalat,Service,7.477360575960176,West Vanessa,Those big person particular participant.
9522,2022-04-08,Telecom,Airtel,Downtime,18.40644588392328,Nicholasfort,City season they recognize.
6730,2023-04-18,Telecom,Etisalat,Service,20.52577088191411,Kennethland,Recently security power ground there amount.
6469,2023-06-16,Pay TV,Etisalat,Downtime,17.363307164786487,Barajasstad,Series ok including accept course task religious.
1643,2023-03-10,Telecom,Glo,Downtime,5.230198296760925,Danielbury,Yes fine campaign newspaper spend want hard.
4913,2023-08-17,Telecom,Etisalat,Downtime,15.093144630023527,Donaldsonside,Player western size entire available college item case.
2464,2023-02-12,Telecom,Glo,Network,0.7791565262734232,North Michael,Instead appear national step middle radio early.
4309,2022-11-21,Telecom,Airtel,Service,22.90186643849325,South Samuel,Firm word song ground policy easy why.
9622,2021-10-31,Telecom,Glo,Service,7.124652858606597,Watsonside,Here expect little either.
5972,2022-08-24,Pay TV,Etisalat,Downtime,6.7497943553857676,New Helenchester,Attorney against recently keep minute long population.
208,2021-10-27,Pay TV,Airtel,Service,2.4383617321835547,Samuelstad,Some base word.
1762,2023-03-06,Pay TV,Airtel,Network,7.152426050338254,Port Evan,Avoid not record per technology message protect.
823,2022-09-14,Pay TV,Airtel,Service,15.442565017775456,Jennashire,Water language source serve.
5501,2021-11-03,Telecom,Etisalat,Service,15.303133312108038,Jonesborough,Reason herself product traditional operation participant if.
6975,2023-04-18,Telecom,Airtel,Downtime,4.00145892793696,Port Kathryn,Personal mouth follow international establish.
6088,2023-01-23,Pay TV,Glo,Service,10.863890797822318,Port Natashatown,Inside office tonight threat pass happy meet.
7212,2023-05-17,Telecom,Glo,Network,14.72988345843378,Lake Andrewville,Although administration minute office wonder herself concern run.
866,2022-02-26,Pay TV,Airtel,Network,19.054694429718857,East Cathyville,Society American per factor hotel party.
7178,2021-12-22,Pay TV,Airtel,Network,17.580167996352465,Robersonstad,Establish meeting board water sea wish full.
3977,2022-11-08,Pay TV,MTN,Downtime,12.212023344356874,West Brooke,Southern positive human leave tree hard.
5474,2022-02-03,Pay TV,MTN,Network,17.354235831408747,Michellestad,Thus since professional however.
5293,2022-06-08,Telecom,Glo,Service,17.68442575772794,North Kyle,Answer join able run financial along involve.
6746,2023-08-06,Telecom,Glo,Downtime,21.934178771869174,West Brandyburgh,Hour as start sea.
3730,2022-02-23,Pay TV,Etisalat,Downtime,16.941149413512708,Williamsonville,Military character it.
7348,2022-06-06,Telecom,Glo,Service,5.7640363482088,Santiagoton,I worker trip.
1919,2023-08-10,Pay TV,Etisalat,Downtime,23.647136592788208,Stephanieside,Interest how born majority order travel pressure.
6488,2023-03-08,Telecom,Etisalat,Downtime,3.0729900413318587,Macdonaldton,Approach catch right drug.
5706,2022-08-01,Telecom,Etisalat,Service,12.287022057629516,South Jeffrey,Wonder could training arrive.
4731,2022-06-17,Telecom,Airtel,Service,16.47326506356289,Josephfort,Operation six college.
532,2023-06-16,Telecom,Etisalat,Service,15.606255132994583,East Prestonburgh,Finish impact size career site apply.
9056,2022-10-28,Telecom,Airtel,Network,16.874239894578444,East Catherineshire,War question trouble debate make image catch.
7361,2022-12-04,Telecom,Airtel,Service,15.875734337149122,Nicoleland,Worker consider however record trade including.
8611,2023-03-11,Telecom,Etisalat,Service,18.821242391092284,Juanview,Coach investment music crime miss system.
5850,2022-10-23,Pay TV,MTN,Network,9.14013181731316,Lake April,Line upon step.
9637,2022-03-09,Pay TV,Etisalat,Network,3.7164507045555197,East Angela,Watch democratic south raise.
3294,2022-12-07,Pay TV,Glo,Network,3.997687106024532,Muellerton,Cup hour phone past catch as science purpose.
7532,2023-06-17,Telecom,Glo,Downtime,15.413597613504447,Chamberston,Bag hospital own.
589,2023-08-14,Telecom,MTN,Network,22.240391150721326,Hamiltonshire,These be that whose child during goal crime.
8704,2023-08-18,Pay TV,Glo,Network,21.538595274468204,Mendozamouth,Positive star whole mean write ahead population.
6354,2023-01-26,Pay TV,Etisalat,Downtime,22.094037625974305,West Nathanmouth,When old quickly east contain hear.
9274,2023-05-17,Telecom,MTN,Service,20.475529207067105,Carrollport,Player your democratic hotel western.
5275,2022-07-13,Telecom,Airtel,Network,20.62192160969175,Lake Annettemouth,Now thus history.
9652,2023-03-11,Pay TV,Glo,Downtime,0.32165381741482635,Port David,As test relate court model better early.
